,Unnamed: 0.1,Unnamed: 0,user_id,business_id,text,date,compliment_count,feeling
842,842,810730,TCuTcUBoTWukvBMNoX71qg,DlU5bGy4imZ5JzZYoQkdSg,"Nate, Connor, and John were awesome. I tell everyone about college hunks!!!",2017-01-30 21:34:41,0,Positive
843,843,811874,dQ_VpwodXlfL5rxotgZcaQ,bKtYoWxtlHaqP6KN65HWcA,Punishing the buffet for my birfday!,2011-12-12 00:19:39,0,Neutral
844,844,812468,KjfnUv9roiYOdo_JuaDBlQ,UjOq8dBVNv9weHrVDqm3kQ,Santa Barbara w/ my love!,2012-04-08 23:29:40,0,Positive
845,845,813651,y6ixRlGLXb5O-nKoSC7UMQ,jxbhi7rEQIjh4uSRunZQVA,"Best place downtown! Walking distance, AMAZING staff and very clean and comfy rooms!",2015-12-21 16:00:10,0,Positive
846,846,816022,dxu6YWsDz7qab0x0SXjDDg,jX1kNhinDzathM9gLumIjA,"Third floor rooms have a lovely view of the mountains. Also, be sure to take advantage of the free beach cruisers provided by the hotel!",2014-05-03 18:19:55,0,Positive
847,847,816393,NAH8YYMRDszNoZq0IagTlQ,fGUNmpB-Z3Tx51DM93eaBQ,"Hands down, best hotel in Reno. Best in Nevada. Best I've stayed at in all my travels. Perks are insane. Staff ridiculously friendly and accommodating. Phenomenal hotel interior and rooms. Longer review to come...",2015-11-30 05:20:23,0,Positive
848,848,816755,4JABFCVIPbWDLfC_vcZLhQ,Iu7QerAvVSGN3Y1CcCm64g,The mechanics spend half their time walking around the garage doing nothing.,2019-10-11 18:45:53,0,Negative
849,849,817649,i1YkR0NUh5oM7m_hZD2zew,UjOq8dBVNv9weHrVDqm3kQ,Delightful experience,2012-04-29 15:59:29,0,Positive
850,850,818414,_4UfWQ1tqiGnBIHTymFMQA,jX1kNhinDzathM9gLumIjA,Let Christmas begin!,2011-12-24 01:26:50,0,Neutral
851,851,822404,DcVhEfFR8Fe8_XD3_ar6Dg,GNg0V6jRIFwU4JTKc-tppA,Wednesday night special- $4.50 a dozen steamed claims! Delicious!!!!,2016-07-07 00:16:10,0,Positive
852,852,822502,-hYBbzB6ZT_K1-egPd9CEg,ijU7hEUbD1Nq7KKbi4nyeQ,Pack snacks as lunch was later in the afternoon on our tour,2016-12-30 14:26:55,0,Neutral
853,853,824456,1OFy8oaaJgt6MKCeiUp5HA,DlU5bGy4imZ5JzZYoQkdSg,"Second time using their services.  Happy both times!
Hard workers.",2017-05-25 20:47:42,0,Positive
854,854,825943,91TB-gzcNyxFh46TL0pmnQ,j0BboZmuQ4B1UIzhJ1VIBA,Pillow top bed!,2012-02-11 00:05:06,0,Positive
855,855,826836,SAcgoiJwKMPpCkqU9tKOrg,1aj1hnqPt3rqoB8tVRHLEA,Best raspberry martini!,2012-04-27 17:57:34,0,Positive
856,856,827575,IdzVFIUa0KYnePU-T7Q_yw,IYmnc4LXB6QZrVuGmETM2w,"LOVE This park!  Every amenity you can imagine, including live music!",2012-06-07 14:59:50,0,Positive
857,857,828494,itXMelaTleEjLIFWCJtnwg,mxbnb3UCKZQvWri3TGgogQ,REALLY nice bus shuttle driver and folks behind the desk!,2010-07-24 01:58:22,0,Positive
858,858,829007,8fBoqJYOGcv9AsFNYknokQ,AGtZA_0tR0erViKGTCGtQg,Had a blast this past Saturday! Really enjoyed the relaxing cruise.,2016-07-10 22:16:16,0,Positive
859,859,829135,a3PsCEw4eaHKxL4Vc5-6EQ,UjOq8dBVNv9weHrVDqm3kQ,Beware of the online reservations function. If a particular room is not available it will automatically book you into a downgraded room. The confirmation is totally ambiguous so you will not be able to immediately discern that you have been downgraded. Worst is.. You are locked into a non refundable fully advanced paid room that you might not actually want to stay in.,2014-05-31 18:35:35,0,Negative
860,860,829235,WmTXumO-auEryS-i1L1hTQ,AGtZA_0tR0erViKGTCGtQg,Great family fun for all ages! My nephews even got the chance to drive Lil Toot!,2017-10-18 02:35:28,0,Positive
861,861,829459,9kldnKWlnNZTh17EFbzESQ,fGUNmpB-Z3Tx51DM93eaBQ,Free parking for overnight guests with Teslas.,2016-09-21 23:58:42,0,Positive
862,862,829490,NT4He6h4Q6yuVy9MU-xi6A,IpA_AqlvRfWL9IH-WRSLcw,Find a local who sells firewood before you go. My dude (a nice local hippie) gave me all the eucalyptus wood that fit in my Honda Fit (enough for 6 nights) for only $40! Thanks Mitch!,2015-06-18 06:18:34,0,Positive
863,863,829720,J9eeJrtvOcjThYLWKQmFsQ,fGUNmpB-Z3Tx51DM93eaBQ,"This hotel exceeded expectations. We were able to book for a very reasonable price and the facilities were clean, smelled fresh (nice change from the surrounding casinos) and overall just really nice. The best part of our experience was Cesar, a concierge who went out of his way to make sure we were comfortable and had everything we preferred. Thanks Cesar!! Would recommend and return.",2016-07-31 00:06:42,0,Positive
864,864,830414,4ovWcYiVyhB-hJFxA6DDeQ,oVr68YLI0PMSkEc_SHMkFA,I noticed on weekends the lounge is packed!,2012-09-23 04:51:32,0,Neutral
865,865,831262,lrGkxrdhzzby7XWHhggDPg,arENZ7RTwqOmY3SrcUGExg,The ski hill is good for ppl who are learning if your good than go to the mountains cause u get bored after a few runs,2013-05-05 20:11:23,0,Positive
866,866,831886,syOYmpgfal4-2Fc3XDlSmw,oVr68YLI0PMSkEc_SHMkFA,"Great lobby bar and immaculately appointed rooms - cigar bar to end the night on the property was fantastic 


Extra points for great sushi !!!",2014-12-21 00:05:39,0,Positive
867,867,832051,-TNPndGOLGXkQLDy6lXyCg,Z6hqjf076rZHcfKQRMKUmg,Beautiful hotel and great service,2017-08-12 02:56:14,0,Positive
868,868,832511,ey2VHM1uUEL9UHt7LuQkSA,RIi9_NoeQ2gjqW_8HW0PYw,This where I'm staying for now...,2010-05-24 04:00:55,0,Neutral
869,869,832822,WfxzN5w43ydi2XmyPCUShw,UjOq8dBVNv9weHrVDqm3kQ,Most amazing pool ever!!,2011-10-29 23:41:27,0,Positive
870,870,833896,_mv5g-qkxgjXbaEOEyfJEg,UjOq8dBVNv9weHrVDqm3kQ,"Great location. Not exactly a five star room, if you get my drift.",2010-11-12 06:47:21,0,Positive
871,871,833963,Nsu9-dBC62nSf1CpgCbQNA,j2PtdsRf9m9SGdwFfGfssw,"Hotel is outdated, but beds are super comfy.",2014-03-27 06:16:22,0,Negative
872,872,834051,fp61FYeO7tKzfQ18GQEERA,UjOq8dBVNv9weHrVDqm3kQ,Beautiful view!!!,2013-08-08 22:34:18,0,Positive
873,873,834564,ivZRyvT56TfWjxiAziNvIQ,UjOq8dBVNv9weHrVDqm3kQ,Consider the Harbor View Inn,2017-04-04 03:05:18,0,Neutral
874,874,834876,wcALpfTBnkE5hnWeb4Z5Pg,PEoe-xRD9EG-gSbJeEA91w,Start your trip near Whole Foods. Good shops walkable in both directions.,2018-02-18 22:52:54,0,Positive
875,875,835119,hUM0ubW9VHNZDguEpvJWnQ,fla7uhSa82DyFTMxiO53ng,Bourbon street is under construction don't book a room over looking it.,2018-10-05 15:14:55,0,Neutral
876,876,835327,1ii6CYZIoZPBourx0nI2SQ,AGtZA_0tR0erViKGTCGtQg,Not bad. Good service. Would book again.,2016-04-20 07:37:21,0,Positive
877,877,835736,IApDNl9Czdu9WfPlN-gRPw,fla7uhSa82DyFTMxiO53ng,In the heart of it all,2013-01-30 04:12:11,0,Neutral
878,878,836764,v6AIpj-EPlMnID-H72a1kA,bKtYoWxtlHaqP6KN65HWcA,"Racists, degrading stuff. Absolutely baffled.",2015-03-03 04:33:59,0,Positive
879,879,837422,j2FDJOWEaH3gocRBVIL49g,UjOq8dBVNv9weHrVDqm3kQ,By,2017-11-04 14:23:55,0,Neutral
880,880,838676,h-e5bZgW4yVD3KdPeidz2g,UjOq8dBVNv9weHrVDqm3kQ,"Tiny rooms. Right across the street from the beach. Close to harbor, state street, and more. Great pool areas.",2012-11-27 16:15:10,0,Positive
881,881,838781,ey2VHM1uUEL9UHt7LuQkSA,RIi9_NoeQ2gjqW_8HW0PYw,In quarters and out of service,2010-05-29 02:48:41,0,Neutral
882,882,839045,HkhZ0IovT3dAOnhfh10CkQ,Q_RiHdDrdtWFiVRxO3nOoA,Hanging with my motorcycle peeps in St Louis,2011-09-17 05:05:15,0,Neutral
883,883,839603,uoFAheI8McDyXAdyz_D9mA,ATzv3wgKWAz94WM1K79EUQ,"Limited choices in Boise. From what's available, ok hotel.",2011-03-03 15:07:31,0,Positive
884,884,839652,SWK3HL41Y_rWUZAQd9hfkw,fGUNmpB-Z3Tx51DM93eaBQ,$10 a night for public parking across the street. $15 for valet parking.,2014-07-20 06:06:13,0,Neutral
885,885,839696,8ncBWcqknUzDOKa6H_l-XA,UjOq8dBVNv9weHrVDqm3kQ,Cute hotel! Great location but paying $30.00 a night for valet is ridiculous.,2016-07-01 03:00:20,0,Positive
886,886,839922,NoeQ8pW8ZIitRpMjrGGRpg,fGUNmpB-Z3Tx51DM93eaBQ,"Clean room, friendly staff, good value, nice location.",2015-12-10 03:26:36,0,Positive
887,887,839949,JYRvgk25PXH8RcYdFFuIkg,AGtZA_0tR0erViKGTCGtQg,Great value & service. They waited for us as we parked in the wrong area.,2017-03-20 22:16:50,0,Positive
888,888,840164,dMbKMoPxir41jtXAosKetg,jBLv9EVy9mAxbYfxIUq-0g,Service was great food was delicious!!,2016-07-30 23:17:00,0,Positive
889,889,842014,kqbr1Crnd0SUY_endbYkxg,yICkcFt6NJGHqTXs24esKg,"If you want a beautiful beach ... this is the place. The rooms are FILTHY!!!!!!!!
Never again!

Couldn't post more pics on this ""tip Page"".  If you only saw them... outrageously disgusting!  My review has 25 pictures",2018-07-27 17:33:43,0,Negative
890,890,843424,ZLQEFpyHU6szytZkgk3RcQ,UjOq8dBVNv9weHrVDqm3kQ,"The hotel was nice , the location is amazing",2014-06-01 20:27:24,0,Positive
891,891,844177,SWK3HL41Y_rWUZAQd9hfkw,fGUNmpB-Z3Tx51DM93eaBQ,"If you book from a third-party website, it doesn't show up in their system for 24 hours. It's a little bit of a hassle checking in if you book the same day.",2014-07-20 22:32:17,0,Negative
892,892,844248,aG3fQBwAWVgeKDe0tkkXBA,AGtZA_0tR0erViKGTCGtQg,Had a great time. Can't wait to come to Santa B to do it again. Highly recommend.,2017-05-28 04:33:38,0,Positive
893,893,844922,UZK4urlbHl2LvNV6f8zyow,fla7uhSa82DyFTMxiO53ng,Check in at 4 sux. Lobby smells like a wet dog.,2013-03-22 18:19:36,0,Negative
894,894,845411,2IfbSmDTeVcczM71cHd-xw,UAFrK91Wd3YLBJg8Hfxj1Q,Cameras found hidden in smoke detector in rooms,2021-01-04 08:53:59,0,Negative
895,895,846324,LpxfHcBnpec6ugSYq8yGGA,sMONhdaJjNGy97fypPcGxw,Pet friendly. Parking not on site but is nearby.,2011-09-12 15:12:00,0,Positive
896,896,846370,jbd57ArzuMiigRjOHxzt-Q,UjOq8dBVNv9weHrVDqm3kQ,Not much bang for the buck!,2009-09-13 04:01:57,0,Negative
897,897,846501,R7Wde1cJQn5Jw5SUJ5FJgg,GNg0V6jRIFwU4JTKc-tppA,Such amazing food! Cannot beat the weekly specials!,2016-01-16 12:53:15,0,Positive
898,898,847894,i_s_B01CFoZ3bw19vgsBgw,ZL0Iyn8hlTHDz70-IPFBAQ,Be prepared to chilax. Very stylish and laid back. Feels dreamy. I love it!,2014-08-09 01:29:21,0,Positive
899,899,847953,U70YejIJ9weeCjyhQxDv_Q,TZodoH7csDIwQ5EfWqqsJw,Check out the haunted ballroom!!,2011-09-11 22:54:32,0,Neutral
900,900,849950,qdY_Tk-SzYUQk8S2-7nMAw,-rpI6XyHt76wV5g-mgibTg,Disgusting!,2019-11-04 13:38:08,0,Negative
901,901,850680,M-z26ZI4KplpjoymO40Cjw,1aj1hnqPt3rqoB8tVRHLEA,"Gorgeous hotel, valet parking but don't waste your money on the room service.  Almost an hour for delivery, they had told us 30 minutes, and the corkscrew snapped off in the cork when trying to open our wine ....I also found an old piece of dried up shrimp on the floor. Yuck!",2012-09-24 03:07:38,0,Positive
902,902,850802,6G-G2VUv2jrfzHDTwTtqPg,ULORSTWTa5PbyjM6K4tWDA,Best Taxi & Limo Service in Santa Barbara area!!!!,2015-04-25 01:05:54,0,Positive
903,903,850879,YqjQBWhfLTGWLVsfXXcAhQ,uwPw6d4WCX46fVizFmFSnA,Make sure you have small couches or sectionals. Many new tenants are frustrated to find their sofa won't fit in the front door!,2013-10-17 00:19:47,0,Positive
904,904,851797,7XYLvP-Biby-UnW-zICJfg,UjOq8dBVNv9weHrVDqm3kQ,"Nice place , relaxing. quiet. Beach front views!!
Very cute rooms",2014-06-01 20:20:25,0,Positive
905,905,853120,EfOV0QyGWagxYy3-LWolHg,mxbnb3UCKZQvWri3TGgogQ,Horrible! Made reservation and got a base rate price which they wouldn't honor and charged $30 more claiming it was airport taxes even though I brought my paper with me that showed my confirmation.,2013-08-31 01:25:11,0,Negative
906,906,853955,GBVEWGDlx3BZo1fFO247yQ,Kyr2D8DqnzlJubnNp8poSw,Spotless and extremely customer oriented.  Jay has trained his staff well.,2012-08-10 12:32:16,0,Negative
907,907,853966,uuKQdM9SnnQSAH13n1ecMw,j2PtdsRf9m9SGdwFfGfssw,Great prices. Awesome pool/hottub w projected tv for the kids! Friendly atmosphere.,2014-08-10 14:19:09,0,Positive
908,908,854406,tlVZ4OSpQUPBStp8QbVR2Q,fGUNmpB-Z3Tx51DM93eaBQ,They accept dogs and there is an off leash dog park across the steet! Score!!,2021-08-18 12:38:58,0,Neutral
909,909,855023,cjM7V7Nc0vdv3d2ZZfvGxQ,UjOq8dBVNv9weHrVDqm3kQ,"I really like this place, is very clean & very nice size room,",2012-01-02 10:39:33,0,Positive
910,910,856070,lUj58YDHVqFdMsu4NiNZ2Q,p6H295aQCbDJ80GcpqFvwA,"There are always great deals for Club Quarters! I'll definitely be back! Front desk always so helpful, especially Faliesha!",2017-07-16 07:38:05,0,Positive
911,911,856608,UsdabOg4Lt6bsEGkw_1vuA,bKtYoWxtlHaqP6KN65HWcA,Ok place didnt win any money,2020-02-15 01:56:11,0,Positive
912,912,856786,DBlQOB5_mLRkXWTvQNAApw,b7UPlhqUiliUy9vITKHGvQ,Very cool place. Great location. Small rooms though.,2015-11-15 18:18:03,0,Positive
913,913,857337,GC4JpVGR3_TdCm8v8XtS3Q,-rpI6XyHt76wV5g-mgibTg,Don't..... Just don't,2016-02-27 23:55:05,0,Neutral
914,914,857923,bLmwHcFCRRW5pwrfTzOkwg,RIi9_NoeQ2gjqW_8HW0PYw,Distressed passenger from American airlines. :/ fly home tomorrow I guess,2012-02-27 00:43:29,0,Positive
915,915,858245,Djbro69CZG7jyZhBBt_STQ,VO368SHTB5QnlLocvU1LEQ,this place is closed. do not drive all the way there!!!,2015-04-09 21:58:41,0,Negative
916,916,858585,dzlqRprhKAQLDWHE3HfziQ,nhIffYn3kMRlHeClz0az1g,Amtrak Starliner heading South from San Louis Obisbo. Try to get a window seat on the right or right side of the Observation Car or even dinner reservations for this part of the journey. The views  of the Coastline are spectacular!,2013-08-19 01:04:17,0,Positive
917,917,859134,XY8YKtVkJg0tns4kl4F23Q,nhIffYn3kMRlHeClz0az1g,Next stop... Los Angeles!,2012-08-06 02:08:51,0,Neutral
918,918,859514,3N2_NfZchdjWgW85k16nNQ,1aj1hnqPt3rqoB8tVRHLEA,Great relaxing atmosphere in the carousel  bar.,2016-05-06 18:38:33,0,Positive
919,919,859916,KlcKhDygyEwEVjmMU0phLg,oVr68YLI0PMSkEc_SHMkFA,Not too shabby,2011-10-01 21:25:45,0,Neutral
920,920,860098,c6Vqx5uKSt7MQhvrcUXCeQ,PXmjnpt34IsHQQiC5diLTQ,Excellent stay. Fantastic staff. Bed was a little sunk in and tv was hard to work.,2016-02-15 17:36:16,0,Positive
921,921,860270,5guHmNGtxX8-aNGcyIvU2g,sUys3YPdeI40V_1ud0Z88Q,Made it to Tucson safe and sound! Now to enjoy what's left of this weekend and relax from a long day yesterday! :),2011-05-29 21:33:36,0,Positive
922,922,860530,JEjX8FQH5NgCp8soXqKx_w,qafbfRCEynr5k8vRfWuLyQ,"It would be very wise for people to stay away from this rental co. This establishment is the epitome of poor business. The associates are inept and efficiency is not part of their business plan. Long lines, only care about pitching you rental ins, forget to tell you they charge for unused gas.",2013-08-08 21:37:30,0,Positive
923,923,861291,-yrbQ-XJyYkCvb3v54bLiA,fqC3Iu46oXYuN-YVpMUg_w,St Louise what you have to offer for the weekend off?,2011-07-22 22:12:37,0,Neutral
924,924,861679,HJuy9gt2gY5Tx0AnNbBbGA,qafbfRCEynr5k8vRfWuLyQ,"Bad, bad,bad.  Go elsewhere and save yourself much aggravation.",2013-12-29 16:59:54,0,Negative
925,925,863534,3VczI4DVrV0eILD374EHdw,b7UPlhqUiliUy9vITKHGvQ,"No ironing board or irons. 
Train horns blowing next door
Tiny rooms",2015-04-19 17:01:36,0,Neutral
926,926,864942,P8KcNXnAJ8Q_x7s7lO7duA,M3G7USDHXk--ZycO1Zjs1w,Excellent flavorful homemade style pot roast dinner and banana nut bread.,2015-02-15 23:13:55,0,Positive
927,927,865071,HPbWL-1ay6H2IAYWOCNpyA,lynRxJIurnxYiaM-595Ngw,They close at 9 but will stay for a late reservation. Blue crab bisque!!,2014-07-04 01:23:57,0,Negative
928,928,865823,FMoXnu0uOsIH5McJV8vNsA,1KLs3yA1gIq0Jek-iyPXlA,Don't stay here if you need reliable wifi! Business travelers beware!,2013-03-26 04:17:18,0,Neutral
929,929,866536,FzCEMuQZBD712YD2OvPJng,6RmCKos_1EmLtg4oQXR9hw,Finally home.,2011-06-13 03:05:00,0,Neutral
930,930,867305,UEGip5mxpJAckqrvIMPIUA,TZodoH7csDIwQ5EfWqqsJw,Love this place!!,2012-09-04 06:03:54,0,Positive
931,931,868260,VfMNxDY2o-LSxt2-W_CFZA,DlU5bGy4imZ5JzZYoQkdSg,Shaun and mahone was great! Very quick and efficient!,2017-05-10 15:19:20,0,Positive
932,932,869583,igcmN_-yNmxLPa_LesW6BQ,b7UPlhqUiliUy9vITKHGvQ,You must try this place!,2015-02-17 20:34:55,0,Neutral
933,933,869854,Q3V9bnqrByE9tt9MVr3OYQ,hXENwSCtd8pdBrnN8XkXyA,It's really cold in the lobby and bar area...the room is super nice!,2010-08-07 03:34:27,0,Positive
934,934,871830,2fT6gDMM-72yNjveWd7cUw,qafbfRCEynr5k8vRfWuLyQ,Can't beat the prices at this off-location airport rental company. $100 for an eight day rental!,2013-06-13 22:12:27,0,Neutral
935,935,876509,amdlv1SpMyZ5KuZBLwEVAA,WKp0r3Psm6vgVdyR3cDblg,Any seat is great! I recommend standing room. I'll be there next time!,2020-02-26 18:39:39,0,Positive
936,936,876592,ytk62PKEwcI7ydbdXqnVbg,1aj1hnqPt3rqoB8tVRHLEA,While parking might be a headache it's well worth it!!,2012-12-31 21:54:44,0,Positive
937,937,877317,sCZSLYytjHKyFiKDd80-3Q,1KLs3yA1gIq0Jek-iyPXlA,Really close to some cheap grub spots,2013-01-11 20:23:08,0,Positive
938,938,877480,fDcud6xbDEV6VUh12Qwb2w,p6H295aQCbDJ80GcpqFvwA,"There's no TV remote, so y'know, that's fun.",2015-07-01 20:34:45,0,Positive
939,939,877624,UzhnoncG4pbUjtSmtQoLjw,j2PtdsRf9m9SGdwFfGfssw,First and last time I stay there.,2016-07-21 16:55:28,0,Positive
940,940,878865,bYfu8cviRFl_sQTaLm97aA,DlU5bGy4imZ5JzZYoQkdSg,Tre and maxwell did a great job. Very efficient,2017-03-09 16:22:59,0,Positive
941,941,879417,KokcqMzIMSKiNgrLYXkzhg,bKtYoWxtlHaqP6KN65HWcA,Burger Bar absolutely wonderful,2019-06-28 23:32:44,0,Positive
942,942,885269,pZCcb_GrNg7JlRMp488K7w,wynKaoaiSAxf9zO8dJOVbw,"Very friendly staff, Jacob was very nice & helpful!",2021-01-13 01:44:22,0,Positive
943,943,886894,-Kxq-FQBjQv8cRpBD75IZw,1aj1hnqPt3rqoB8tVRHLEA,No waitress available. Had to go to the bar for service. WTH,2018-10-29 00:24:31,0,Positive
944,944,888270,QWLqfLbuea7Do45I42IRPg,o9Gru-QFoxGK26FSWRCLXA,"Car was good, but windshield dirty on inside.  Rate was outrageously high!",2017-05-25 23:21:49,0,Positive
945,945,888645,2GzcdtDRjkSwYMPJSpCvbA,yICkcFt6NJGHqTXs24esKg,Check the hotel tonight app,2015-05-30 18:52:32,0,Neutral
946,946,890099,ioD0J-4lHCIEzL50uW2XQg,jxbhi7rEQIjh4uSRunZQVA,Nice place indoor pool can't complain. Much better then the Plaza,2013-03-07 13:12:18,0,Positive
947,947,890338,h-I4pOgb7Pvh4KyIAypA-Q,DlU5bGy4imZ5JzZYoQkdSg,Aj and Patrick did a great job! They got the job done really quickly. Thanks guys!,2017-04-10 16:02:53,0,Positive
948,948,891103,xWWl1u8bi-_MgALe0vUi5A,Mb967pEMu4d1iimJhkdtWg,Shot a wedding there two weeks ago. A gorgeous place!,2015-12-15 05:24:12,0,Positive
949,949,891234,YMZ51ttc1azKvJheBCSqgA,I2Yt74AzSQFfyQqgN7PSEg,Good quality for the price.,2018-06-17 13:56:50,0,Positive
950,950,891735,atfOidazPQ0gtIKMc_xqIA,yICkcFt6NJGHqTXs24esKg,"Gorgeous, gorgeous view from the ballroom. Was here for a wedding, with a dinner buffet, DJ & dance floor. So beautiful",2011-05-13 02:32:20,0,Positive
951,951,892009,tthZG87qbE_6uwoCI1PaJA,yi9udL5fcmBjwcBcygv51Q,"Anthropologie, bcbg, and a movie. Good place to escape the heat of the quarter",2012-05-29 22:39:03,0,Positive
952,952,892200,mCDOQYWevZkNS9bcSKhwtA,yyCPpug9sPBX6pSBbJk8tQ,"If your room is down the longest hallway, you will notice that the exit door on that side gets stuck. After using your card to allow you into the building, lift the handle up instead of pushing it down. If you push it down, it will remain locked and frustrate you. You have to pull it up to open that door.",2014-05-24 06:37:14,0,Negative
953,953,892981,aUWqMwFfCEnduC3em1GQWQ,lynRxJIurnxYiaM-595Ngw,Great quiet place,2017-06-25 14:23:06,0,Positive
954,954,893118,0WEfK-ht3NHXV6VEEumo5A,P-PBH28Ck3jaUY660VTuAw,Awesome employees. Great service,2016-06-20 14:47:04,0,Positive
955,955,893369,7J4ch2T64sg7FVoxPIyvlg,k1EL0UvRYao_La9zdeUfJw,"Nice location for air travelers, amenities and food were good, however rooms could be cleaner and better appointed.",2014-10-27 20:32:40,0,Positive
956,956,893896,lKX7Tz84KO3D2YNm6dzEgQ,OE3ZfpTIi1HhueAQB_cPAA,"I worked here for awhile. Staff are expected to attend meetings on their days off and go above and beyond to accommodate... For 9.25 per hour, which to me, seems ridiculous. I'm glad I left and found two decent jobs. The people working here are rude, the rooms are dumpy, the laundry room is consistently out of order, and there are no extended stay rates. My advice? The Sirata down the street seems pretty nice.",2018-04-02 02:28:30,0,Positive
957,957,893962,bqNt3qVuBi22MMNUxvByyg,UAFrK91Wd3YLBJg8Hfxj1Q,This place sees more police activity than the streets of Compton.,2014-05-14 15:18:24,0,Positive
958,958,894798,I6L1ROUuLERWlvVV-4r1oA,UjOq8dBVNv9weHrVDqm3kQ,Terrific location and decent value. Offers bikes for guests and a fine free breakfast before 10am.,2011-06-21 22:28:27,0,Positive
959,959,896098,kCrPlPoB_I4nxP1Mx3MbIw,yICkcFt6NJGHqTXs24esKg,"Nice hotel, great beach, good location at a good price for the area. Rooms are a little dated and small, but not bad - enjoy!",2012-03-30 02:46:11,0,Positive
960,960,897253,_dVTuxCg4gNdYmxbzr5T4g,j0BboZmuQ4B1UIzhJ1VIBA,Great hot breakfast and the location is amazing!!! Walking distance to shops and restaurants! I will definitely stay here when I come back to Tucson!,2013-04-13 17:00:12,0,Positive
961,961,898751,PCijGI0ahqsNklJ3ABxELA,AGtZA_0tR0erViKGTCGtQg,One of the greatest sightseeing things to do in Santa Barbara! Well worth the price!,2016-04-17 02:54:49,0,Positive
962,962,899284,9k2vqUZ3KeErvUIHVQ0RPA,yICkcFt6NJGHqTXs24esKg,"It's the best beach hotel we have ever stated. It's clean and elegant, for the price we pay.",2013-01-03 15:33:56,0,Positive
963,963,900675,kDpKPAbHXBUHgPtwWz4fsw,OE3ZfpTIi1HhueAQB_cPAA,Penny is a bitch.,2020-05-18 20:23:09,0,Neutral
964,964,903425,4SDhSBQ1lApk4GnXSAl_IQ,fqC3Iu46oXYuN-YVpMUg_w,"Really nice place, clean rooms and friendly staff.",2013-01-09 12:51:46,0,Positive
965,965,904166,ESfLGYS5EtSCsaFO8TKvCg,tH10ZuH28GrccqTZ6TTl7A,Let the fun begin!,2014-01-07 00:55:07,0,Positive
966,966,906011,XAT8LVmCMsATCZo3LW-2DQ,2o4GOsWEmcdwjgqnEw0w9A,Amazing .especially coming down on a motorcycle,2013-04-21 06:05:42,0,Positive
