name,address,latitude,longitude,category,gmap_id,description,avg_rating,num_of_reviews,price,hours,MISC,state,relative_results,url
Tahoe City Inn,"Tahoe City Inn, 790 N Lake Blvd, Tahoe City, CA 96145",39.17324,-120.1380161,"Motel, Hotel",0x80997d7492c8076b:0x7bc3ce139a7cfa3d,"Budget motor inn offering straightforward rooms & suites, some with lake views, plus free Wi-Fi.",3.4,58,,,{},,"['0x80997d7670e6f9b1:0xab3dac5daf7c88cd', '0x80997d7498cde7db:0x4239bcfe7ab72daa', '0x809964ca37a40bff:0x643035bf6126f591', '0x80997d7444d6dceb:0xca3bd22c8f479560', '0x80997d743157919b:0x3a9a0624493a8b95']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80997d7492c8076b:0x7bc3ce139a7cfa3d?authuser=-1&hl=en&gl=us
New Bea's Hotel,"New Bea's Hotel, 1753 16th St, Oakland, CA 94607",37.8146675,-122.2969538,Hotel,0x80857e25d6a1f845:0x52240c015420092e,,3.7,18,,,{},,"['0x808f80b715d50f07:0xcaabb7b3e709951d', '0x80857e0f6bb805d5:0x7ebf0b27025a55d4', '0x808f80a86f3caad3:0x7e63f8cefa0344bd']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80857e25d6a1f845:0x52240c015420092e?authuser=-1&hl=en&gl=us
Palos Verdes Inn Redondo Beach,"Palos Verdes Inn Redondo Beach, 1700 S Pacific Coast Hwy, Redondo Beach, CA 90277",33.8183546,-118.3817583,Hotel,0x80dd4b506d1e370f:0x54cc08892984469d,"Laid-back rooms (some with ocean views), plus complimentary WiFi, on-site parking & bike rentals.",3.3,36,,,{},,"['0x80c2b4acef92f97f:0xdfefb64b30309080', '0x80c2b4acf5b96857:0xcc44bbf7072811', '0x80dd363403f12fcb:0x8eab2a320d280eb', '0x80c2b59d5aa29777:0x5ecf8fd6d124d341', '0x80dd4b1afbaac771:0x5970eb6df863e325']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80dd4b506d1e370f:0x54cc08892984469d?authuser=-1&hl=en&gl
The Scheppard’s Hook Motel,"The Scheppard’s Hook Motel, 8438 NY-3, Pulaski, NY 13142",43.6312237,-76.1536187,"Motel, Hotel, Lodge",0x89d8369fc25922b9:0x2beb3f4ae49b0b0,,4.5,25,,,{},,"['0x89d84811d8d73825:0xb0c04b66844b758a', '0x89d9ccad17aed2db:0xb321441f11592247', '0x89d83535d0069ab9:0x38b31628798cc221', '0x89d8346f9f802209:0x8487ebdbfa319a42', '0x89d83389f4ce482d:0xc2f71e4e56d7ab34']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x89d8369fc25922b9:0x2beb3f4ae49b0b0?authuser=-1&hl=en&gl=us
201 Main Street Vacation Rental,"201 Main Street Vacation Rental, 201 Main St, Boonville, NY 13309",43.4824627,-75.33204909999999,Hotel,0x89d8dfd1a6e99c29:0xb44095de4beb7f39,,5.0,6,,,{},,"['0x89d8dfd1f4d6133f:0x3e814895de8faef5', '0x89d8de2d3a622527:0xc4d7a9f35b6843bc', '0x89d8e083ba401a33:0xed59188ace983c11', '0x89d8dfd227b30109:0x192c37c60ea2f68', '0x89d905864f5f6783:0x58792c1ef3657ab9']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x89d8dfd1a6e99c29:0xb44095de4beb7f39?authuser=-1&hl=en&gl=us
Hound Haven Hotel,"Hound Haven Hotel, 1259 Lawrence Rd, Hilton, NY 14468",43.2770423,-77.8969497,"Hotel, Kennel",0x89d6a84460800eb9:0x81bebd42ae8fc90,,5.0,5,,,{},,"['0x89d6b3c375e2537b:0xc3f0373fc4ead8d9', '0x89d41d6a7758fc93:0x20503b9bead13058', '0x89d6a89eb276e339:0xdf6192fc26a060dd', '0x89d6a52ae0e4c7c9:0x50e037458cb2b294', '0x89d6a6135f13f5a9:0x53d46db771a16190']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x89d6a84460800eb9:0x81bebd42ae8fc90?authuser=-1&hl=en&gl=us
Red Lounge Hostel Niagara Falls,"Red Lounge Hostel Niagara Falls, 723 3rd St, Niagara Falls, NY 14301",43.095128,-79.059249,"Hotel, Hostel, Inn, Lodging",0x89d342de7240296b:0x2daec2e776daa300,,5.0,2,,,{},,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89d342de7240296b:0x2daec2e776daa300?authuser=-1&hl=en&gl=us
Hotel Woodstock,"Hotel Woodstock, 5 Rock City Rd, Woodstock, NY 12498",42.0414802,-74.1183781,Hotel,0x89dd07652b9a885f:0xed70af3c6f1b0c2f,,4.7,16,,,{},,"['0x89dd07338c219437:0x75d5a004885fafd4', '0x89dd073480f14693:0xf46ad037b58b13a1', '0x89dd0733ca757b79:0xe19bbf974640aef2', '0x89dd00cc7b2834ef:0x44b7e6ac956e2f00', '0x89dd014b7806c79b:0xbbe7c3d539d94e5']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x89dd07652b9a885f:0xed70af3c6f1b0c2f?authuser=-1&hl=en&gl=us
Gansett Green Manor,"Gansett Green Manor, 273 Main St, Amagansett, NY 11930",40.9767189,-72.1403656,"Hotel, Inn",0x89e8b0083bed3cd9:0x6fa839f92e2d2f2b,"Laid-back hotel with a garden, offering suites, studios & cottages with kitchens.",4.6,8,,,{},,"['0x89e8b0058d7b8765:0xff3e75e23480bb83', '0x89e8bbaa6f6fb901:0x98698eee40fffe96', '0x89e8bafcb4a37c09:0x64c6d5cd8c70d2d2', '0x89e894b001f23d17:0x19d55fd077b31ac8']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x89e8b0083bed3cd9:0x6fa839f92e2d2f2b?authuser=-1&hl=en&gl=us
Econo Lodge,"Econo Lodge, 530 Main St, New Paltz, NY 12561",41.739263,-74.051198,Hotel,0x89dd22a23b7058f7:0xaae7dda2ffb44830,"Basic roadside hotel offering free WiFi, parking & breakfast, plus a seasonal pool & playground.",3.1,104,,,{},,"['0x89dd2284a59aafab:0x54e3302747ed07b9', '0x89dd2284941f3393:0xc6e876b24a9f2e03']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x89dd22a23b7058f7:0xaae7dda2ffb44830?authuser=-1&hl=en&gl=us
Wallkill Inn & Suites,"Wallkill Inn & Suites, 551 NY-211, Middletown, NY 10941",41.4636297,-74.3748011,Hotel,0x89c3331fe11658ef:0x90dacb05546749dd,,3.1,48,,,{},,"['0x89c32d3eb8d9a071:0xd114170c12250eb7', '0x89c32d37e92f15b9:0xcc5a6e8edc7bba52', '0x89dccd793849ba2b:0xda30349e40fd3c62', '0x89c32d5935d29dd1:0x7fd6be3908c25296']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c3331fe11658ef:0x90dacb05546749dd?authuser=-1&hl=en&gl=us
Hampton inn,"Hampton inn, 875 Ridge Rd, Webster, NY 14580",43.203223,-77.46833529999999,Hotel,0x89d6cf79fa700695:0xe819ef69ed8fb723,,4.6,5,,,{},,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89d6cf79fa700695:0xe819ef69ed8fb723?authuser=-1&hl=en&gl=us
Ramada Amherst/Getzville Hotel and Conference Center,"Ramada Amherst/Getzville Hotel and Conference Center, 2402 N Forest Rd, Getzville, NY 14068",43.0084372,-78.77917719999999,"Hotel, Lodge",0x89d373d8874f5df7:0x3c873465b0462ea1,"Laid-back waterside option offering free continental breakfast & WiFi, plus a casual restaurant.",3.5,38,,,{},,"['0x89d37219b237a4b5:0xc231063e8c4e3e13', '0x89d3724abeb72c13:0x163c73fde864583a', '0x89d37262131f3ef7:0xbf08566dbea2e54f', '0x89d372482c7062e3:0xb269d771f021739f']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x89d373d8874f5df7:0x3c873465b0462ea1?authuser=-1&hl=en&gl=us
Comfort Inn & Suites Airport - Wolf Road,"Comfort Inn & Suites Airport - Wolf Road, 16 Wolf Rd, Albany, NY 12205",42.710347,-73.821376,"Hotel, Lodge",0x89de0b5fa9b5a569:0x4a1ac16865a32f22,"Modern rooms in a budget airport hotel with an indoor pool, plus free breakfast & airport shuttle.",4.0,38,,,{},,"['0x89de0b677c261963:0xe1d2fa3301542cd3', '0x89de0b5ee511990f:0x23fc9d8b325544b1', '0x89de0c8a90ee5af5:0x64fa44ed0fcdbb52']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x89de0b5fa9b5a569:0x4a1ac16865a32f22?authuser=-1&hl=en&gl=us
Olympic Dreams Chalet,"Olympic Dreams Chalet, 66 Fox Farm Rd, Wilmington, NY 12997",44.3626756,-73.8367962,"Vacation home rental agency, Hotel",0x4ccaf95cbaf2fdef:0x5b8aa703a86830de,,4.9,13,,,{'Accessibility': ['Wheelchair accessible entrance']},,"['0x4ccae260bfa4e2ef:0xea18072624d05658', '0x4ccafc75d5e95ea1:0xa8f3a4dbc10958f4', '0x4ccaf94336f60339:0x85199322b4e272a7', '0x4ccae29aedd27f1b:0xccc5817c9fb964af']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x4ccaf95cbaf2fdef:0x5b8aa703a86830de?authuser=-1&hl=en&gl=us
Howard Johnson Express Inn,"Howard Johnson Express Inn, 65-09 Queens Blvd, Woodside, NY 11377",40.7413656,-73.9002166,Hotel,0x89c25efd2edea11f:0x1b524ce530dc4200,,2.9,7,,,{},,"['0x89c25efd253bcf8b:0x6e9b2c24bdda101f', '0x89c25e5441c16c81:0x7f483c03b90802bd', '0x89c2f5dd63f2ffff:0x7849ade298743c59', '0x89c258e5358eaaab:0xe553cba3fa99b9a3']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c25efd2edea11f:0x1b524ce530dc4200?authuser=-1&hl=en&gl=us
CLOVE PLAZA,"CLOVE PLAZA, 101 Forest Rd, Kiryas Joel, NY 10950",41.3485863,-74.1673093,Hotel,0x89c2d729b828bfad:0x18411c9f0cfaa0d1,,4.9,33,,,{},,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c2d729b828bfad:0x18411c9f0cfaa0d1?authuser=-1&hl=en&gl=us
"Fairbridge Inn Express 7200 Transit Rd,Williamsville NY","Fairbridge Inn Express 7200 Transit Rd,Williamsville NY, 7200 Transit Rd, Williamsville, NY 14221",42.964109,-78.69735899999999,Hotel,0x89d375aa303d7037:0xf129d7892f25e4f,,2.8,8,,,{},,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89d375aa303d7037:0xf129d7892f25e4f?authuser=-1&hl=en&gl=us
Clarion Hilton/Macabre Faire Film Fest,"Clarion Hilton/Macabre Faire Film Fest, 3845 Veterans Memorial Hwy, Ronkonkoma, NY 11779",40.785218,-73.1091119,Hotel,0x89e83635508d3271:0x9de8d12713f7c1be,,2.9,7,,,{},,"['0x89e836352541bddb:0x86aa2a1d85d49a0f', '0x89e836352541bddb:0x19e9544430822f0d', '0x89c28620b0c0aa53:0x452444f2f7d51e36', '0x89e837993f2d09f7:0x70a90c68685c0a7f']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x89e83635508d3271:0x9de8d12713f7c1be?authuser=-1&hl=en&gl=us
Depauville Hotel,"Depauville Hotel, 32506 Stephanie St, Depauville, NY 13632",44.1394568,-76.0679218,"Hotel, Lodging, Pub",0x89d8755c12797bc1:0xe45d6ebe640d1089,,4.6,28,,,{},,"['0x89d87558cfa99103:0xb58969cb8c738d5b', '0x4ccd4a139b150209:0x727a581f77172dec', '0x4ccd490abce93cf1:0xdba8a95a577cc7c8', '0x4ccd49c45dd6e86d:0xa51d3764b10e1723', '0x4ccd49a093a93781:0x35c3a8aa7795b867']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x89d8755c12797bc1:0xe45d6ebe640d1089?authuser=-1&hl=en&gl=us
La Semana Inn,"La Semana Inn, 25 W 24th St, New York, NY 10010",40.7430043,-73.9907131,Hotel,0x89c259a444118361:0x77bd35accce72d41,"Family-owned budget option that offers simple rooms with minifridges, free WiFi & a/c.",2.8,4,,,{},,"['0x89c259c0edf9bf4b:0xb51a47123495c1d5', '0x89c259a4c4c5958b:0x8bb112592d8f21bb', '0x89c2599fecd14f09:0x16d6ef14498dce24', '0x89c25ac70b2e827d:0x367b1306411f5608']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c259a444118361:0x77bd35accce72d41?authuser=-1&hl=en&gl=us
Ian Schrager Co,"Ian Schrager Co, 818 Greenwich St, New York City, NY 10014",40.7383266,-74.0066684,"Real estate developer, Hotel, Property management company",0x89c2599553541fdb:0xfd9b1a37079e91a4,,5.0,3,,,{},,"['0x89c25906380648a9:0x61422fd3d4ecd30b', '0x89c2584e7db54e4f:0xc5f4ac5918ea8bb2', '0x89c25b5a07975201:0xe117cf6aa8f0824d', '0x89c258fb9d086d91:0x9da0f0bf7400e19f']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c2599553541fdb:0xfd9b1a37079e91a4?authuser=-1&hl=en&gl=us
Hoss’s campground,"Hoss’s campground, 1133 Deerland Rd, Long Lake, NY 12847",43.96848,-74.4199075,Hotel,0x4ccb33ed8b0e7131:0xd95460b4242e8614,,4.7,4,,,{},,"['0x4ccb345555555555:0x2b3359af1028336', '0x4ccb3259efb3acf3:0xf7021f189c301c3f', '0x89df77ea41e617e7:0x6364969a2236739', '0x4ccb32fc5210b471:0x446b69783e170b09']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x4ccb33ed8b0e7131:0xd95460b4242e8614?authuser=-1&hl=en&gl=us
Mohican Lake Resort,"Mohican Lake Resort, 97 Leers Rd #5312, Glen Spey, NY 12737",41.5162265,-74.8104145,"Hotel, Inn, Resort hotel, Swimming lake",0x89c352e996ab601d:0x5d13ba2c4f2da9f8,,4.2,28,,,{},,"['0x89c354f0c07ad8a3:0x69fc462ad79b9144', '0x89c35212a91b5d17:0x1d9d091b1ab50386', '0x89db57b7facf159d:0x73aea1b44e52ed14', '0x89dcb3c3aac88ebd:0xe0808361dd55af68', '0x89dca52ad9df650f:0xa28a7108593d9497']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c352e996ab601d:0x5d13ba2c4f2da9f8?authuser=-1&hl=en&gl=us
Huntley House Bed & Breakfast,"Huntley House Bed & Breakfast, 297 Post Rd, Canton, NY 13617",44.5779945,-75.0571212,Hotel,0x4ccc8b18f399c821:0x6cd6a34245f35c0d,,5.0,2,,,{},,"['0x4cccf5133c7defe9:0x48e538d87ec43826', '0x4cccf6658c0e5fdf:0x66d4cdec3ecc6d6', '0x4cccf67d6b0eaaab:0x85895e20c5622b9f', '0x4ccc8a59bf504daf:0x6981dfc5477f3ec7', '0x4cccf67d18371865:0x8fa5141b93a49b33']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x4ccc8b18f399c821:0x6cd6a34245f35c0d?authuser=-1&hl=en&gl=us
Preble Hotel,"Preble Hotel, 1905 Preble Rd, Preble, NY 13141",42.7358577,-76.1495271,Hotel,0x89da1694a9eec73f:0x70e4cebe69835e00,,3.9,46,,,{},,"['0x89da5cfb13d329c5:0x6fd87c3036eb5ec2', '0x89da1690e997d5ed:0x3bd3fe81b3300bd0', '0x89da182545510ee1:0x7a4a1c28a3efc473', '0x89da6bae6456aefd:0x25b0ee58defd9f3d', '0x89da7abdeee3331d:0xc95228fa3504f853']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x89da1694a9eec73f:0x70e4cebe69835e00?authuser=-1&hl=en&gl=us
Wydham Hotel,"Wydham Hotel, 150 Las Vegas Blvd N, Las Vegas, NV 89101",36.1699412,-115.1398296,Hotel,0x80c8c3753fd386c5:0xbdb7b3986c03e3a8,,3.3,3,,,{},,"['0x80c8c3753fd386c5:0x19b2cd78ead81b60', '0x80c8c43eb87d90cb:0x12f1055310a27a0', '0x80c8c550d312114d:0xf6b762d4dbc8b7b8', '0x80c8c41f44837779:0x7fc9222f042fd43b']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c8c3753fd386c5:0xbdb7b3986c03e3a8?authuser=-1&hl=en&gl=us
MGM Grand Lobby,"MGM Grand Lobby, 593 E Tropicana Ave, Las Vegas, NV 89169 E Tropicana Ave, Las Vegas, NV 89169",36.1020711,-115.1689362,Hotel,0x80c8c5cb175c4b2b:0x8c36b4c6eef8a37f,,4.2,28,,,{},,"['0x80c8c4350d677303:0xd4991c46c5cb9337', '0x80c8c432700e369d:0xe2dda86cde111bc8', '0x80c8c43aa96b48b9:0xa022435318bad697', '0x80c8c5ce3e5cb447:0xb5a742eafd00138', '0x80c8c5ccad3115d1:0x21947ca18b2faf89']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c8c5cb175c4b2b:0x8c36b4c6eef8a37f?authuser=-1&hl=en&gl=us
VEGAS ALL NITE,"VEGAS ALL NITE, 3214 S Las Vegas Blvd, Las Vegas, NV 89109",36.126963,-115.168633,"Event management company, Hotel, Limousine service, Travel agency",0x80c8c414517dcfd9:0xbef7c6e70efc5982,,5.0,18,,,{},,"['0x80c8c4093492003f:0x6823153deaf6a10f', '0x80c8c411c898de95:0x84cb540182efa98e', '0x80c8cf081a7f4e57:0x42e099757ef585d2', '0x80c8c38e4b2a46ab:0x4be2872c8ffb9557', '0x80c8c4192f4ebee7:0xe46c018e5fe1f4de']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c8c414517dcfd9:0xbef7c6e70efc5982?authuser=-1&hl=en&gl=us
Americas Best Value Inn Las Vegas,"Americas Best Value Inn Las Vegas, 167 E Tropicana Ave, Las Vegas, NV 89109, United States",36.0995491,-115.1652331,"Hotel, Motel",0x80c8c5ca75bc5fc7:0x5e5fda46afde4c9a,"Low-rise lodging with an outdoor pool, hot tub & sports court, plus complimentary Wi-Fi.",2.9,527,,,{},,"['0x80c8c434099a89a5:0xb6f8aedc141f0da1', '0x80c8c5b5ed9c655f:0x1e4f1b26de999ef2', '0x80c8c43337b3d2c7:0xfd6624d1918aa70', '0x80c8c69d91311eb9:0x148f293a79aedc81']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c8c5ca75bc5fc7:0x5e5fda46afde4c9a?authuser=-1&hl=en&gl
World mark by Wyndham,"World mark by Wyndham, 150 Las Vegas Blvd N, Las Vegas, NV 89104",36.1699448,-115.1398311,Hotel,0x80c8c3753fd386c5:0x19b2cd78ead81b60,,2.7,8,,,{},,"['0x80c8c550d312114d:0xf6b762d4dbc8b7b8', '0x80c8c6f34f64f72d:0xe56540df3a96a2d0', '0x80c8c4024b69a61d:0xad67b8d89b899b', '0x80c8c46c140e9963:0xc9a6b6645fbb7d8b', '0x80c8c43eb87d90cb:0x12f1055310a27a0']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c8c3753fd386c5:0x19b2cd78ead81b60?authuser=-1&hl=en&gl=us
Nellisafb,"Nellisafb, 4400 Las Vegas Blvd N, Las Vegas, NV 89115",36.2400806,-115.0542678,Hotel,0x80c8dd70952dfd73:0xb10d1bb304c8a11e,,4.5,2,,,{},,"['0x80c8dd79c4f145d7:0x7c1db597af7d6333', '0x80c8dd9d3f211b7f:0xfb24de29a90b54cc', '0x80c8dd7a90705ca3:0xbeca5292c94e9f3b', '0x80c8dd6fa669e63d:0xea0ce7dccf93c46e']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c8dd70952dfd73:0xb10d1bb304c8a11e?authuser=-1&hl=en&gl=us
Klondike Hotel & Casino,"Klondike Hotel & Casino, 5191 S Las Vegas Blvd, Las Vegas, NV 89119",36.0831413,-115.1717783,Hotel,0x80c8c5c203b9e1a5:0xdd9f858ce1d9c718,,1.0,2,,,{},,['0x80c8c477c9306769:0x80e54dbd53bdee4d'],https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c8c5c203b9e1a5:0xdd9f858ce1d9c718?authuser=-1&hl=en&gl=us
Pacific View Inn and Suites Huntington Beach,"Pacific View Inn and Suites Huntington Beach, 16220 Pacific Coast Hwy, Huntington Beach, CA 92649",33.726835099999995,-118.0806326,"Hotel, Motel",0x80dd256f0e082311:0xd5fbbd5c91815390,"Down-to-earth hotel offering straightforward rooms with free WiFi, plus a business center.",3.1,44,,,{},,"['0x80dd25720f3d840d:0x3ec159daff8f9370', '0x80dd256f00a23cb7:0x898d699aa522d64d', '0x80dd256f0e0ac96f:0xb6d914ce2adf98f9', '0x80dd2fe485cf4edb:0xc6711ef19fa374f1', '0x80dd296a3975c493:0xc1ea5840661d71e4']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80dd256f0e082311:0xd5fbbd5c91815390?authuser=-1&hl=en&gl=us
Home2 Suites by Hilton Anaheim Resort,"Home2 Suites by Hilton Anaheim Resort, 1441 S Manchester Ave, Anaheim, CA 92802",33.81161,-117.9126697,"Hotel, Extended stay hotel",0x80dcd7cfe8d47523:0x14e4fa6e6dc219bd,,2.9,8,,,{},,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80dcd7cfe8d47523:0x14e4fa6e6dc219bd?authuser=-1&hl=en&gl=us
Fiesta Inn & Suites,"Fiesta Inn & Suites, 1816 State St, Santa Barbara, CA 93101",34.4295539,-119.7125351,"Motel, Hotel",0x80e9148e8cf5bcf9:0x4b05b74a97cddef2,"Laid-back budget property with mountain views offering simple rooms, a sundeck & free breakfast.",1.4,5,,,{},,['0x80e912083e6b521b:0x64e9e7ec8fce4e2c'],https://www.google.com/maps/place//data=!4m2!3m1!1s0x80e9148e8cf5bcf9:0x4b05b74a97cddef2?authuser=-1&hl=en&gl=us
The Joshua Tree Pueblo,"The Joshua Tree Pueblo, 63852 Single Tree Rd, Joshua Tree, CA 92252",34.096212099999995,-116.2704873,Hotel,0x80dadb06e203a473:0x3f7a5b5730874705,,5.0,4,,,{},,"['0x80dada31d3e66365:0x5b0716f46f482bfb', '0x80dadae0c2cc2df7:0x4a5620d216052df3', '0x80dadbc3c38acab5:0xbae18418a6d971fe', '0x80dadbdba8d77c01:0x11ee8ecf070982df']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80dadb06e203a473:0x3f7a5b5730874705?authuser=-1&hl=en&gl=us
Super 8 by Wyndham Los Angeles,"Super 8 by Wyndham Los Angeles, 9250 Airport Blvd, Los Angeles, CA 90045, United States",33.9521397,-118.3854272,"Hotel, Lodge",0x80c2b729bf300d57:0xe8b2e4d4861f040b,"Modern budget hotel offering en suite bathrooms, an outdoor pool, airport shuttle & free WiFi.",3.5,841,,,{},,"['0x80c2b6e7cfb0f8ff:0xdc36dfaf88efce1d', '0x80c2b6dd0b0ec81f:0xa3499ea795552b53', '0x80c2b6ba2d3029cd:0x828270c74134c292', '0x80c2b6d0ab867dfd:0x677d718bedcbed3f', '0x80c2b6dd1b23fb29:0x486b80f8f62fc844']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2b729bf300d57:0xe8b2e4d4861f040b?authuser=-1&hl=en&gl=ae
Ciudad Del Rey Motel & Trailer,"Ciudad Del Rey Motel & Trailer, 50620 Mesa Verde Rd, King City, CA 93930",36.1886434,-121.0762522,"Motel, Hotel",0x8092fa8330cfa1b9:0x736078e1ac58c0ea,,4.0,37,,,{},,"['0x8092f0dd9b1ce48b:0x49a0d8659aee7e15', '0x8092f124c1611ae1:0xfb4b6260442688d6', '0x8092f12676489299:0x8162e9c996e1d6ae', '0x8092f12327f1e957:0x16cadf2bab5b6fb9', '0x8092f125cc00658b:0x5b779007b50c9ea']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x8092fa8330cfa1b9:0x736078e1ac58c0ea?authuser=-1&hl=en&gl=us
Americas Best Value Inn & Suites,"Americas Best Value Inn & Suites, 800 W Florida Ave, Hemet, CA 92543",33.747887899999995,-116.9793408,"Hotel, Motel",0x80db6f57329d7105:0xa31729cc6cf1a24d,"Straightforward hotel with an outdoor pool & large vehicle parking, plus free breakfast & WiFi.",2.8,65,,,{},,"['0x80db6f562e4a6ce7:0x9f47324b0f4d049e', '0x80db6f572ba8af93:0x4caa8a15028dc66e', '0x80db6f3660bab989:0x6c69ce684b76fb12', '0x80db65f9202edeef:0xc4dc14d78cef70a1']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80db6f57329d7105:0xa31729cc6cf1a24d?authuser=-1&hl=en&gl=us
Discovery Inn Ukiah,"Discovery Inn Ukiah, 1340 N State St, Ukiah, CA 95482",39.1684761,-123.2118301,Hotel,0x808164d839ba46f5:0x65127c0279182de5,"Low-key hotel featuring a free breakfast buffet & Wi-Fi, plus an outdoor pool, a gym & 4 hot tubs.",2.9,137,,,{},,"['0x808164d83d8e798d:0xb9d3ca51d074c5ac', '0x808164d66e143267:0x82ca245db506cb09', '0x808164e38b3ef433:0xeffa9ed5e2db609f', '0x808164f897e2a267:0x5c2007fdc092d607', '0x808164f957553e11:0xe8ed28bbf05fe827']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x808164d839ba46f5:0x65127c0279182de5?authuser=-1&hl=en&gl=us
Covered Wagon MOTEL,"Covered Wagon MOTEL, 823 S Beach Blvd, Anaheim, CA 92804",33.8201874,-117.9936335,Hotel,0x80dd291569b5f1ef:0x2831791fe66e7742,,2.8,28,,,{},,"['0x80dd2915145e3531:0xfb4ef7004d0bd45b', '0x80dd2915417437db:0x582173962fe1a85d', '0x80dd296a3ac4e411:0xa568c7e7be8b4b57', '0x80dd296a36242e4f:0x2162ca896479009a']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80dd291569b5f1ef:0x2831791fe66e7742?authuser=-1&hl=en&gl=us
Comfort Inn & Suites El Centro I-8,"Comfort Inn & Suites El Centro I-8, 2354 S 4th St Building A, El Centro, CA 92243",32.772574299999995,-115.5534835,Hotel,0x80d7678ad756f927:0x82d4585516a665a0,,1.0,1,,,{},,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80d7678ad756f927:0x82d4585516a665a0?authuser=-1&hl=en&gl=us
Le Méridien Pasadena Arcadia,"Le Méridien Pasadena Arcadia, 130 W Huntington Dr, Arcadia, CA 91007",34.139616,-118.037281,"Hotel, Wedding venue",0x80c2dba3d13b37a5:0x18532a7e7b6a89b3,,5.0,3,,,{},,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2dba3d13b37a5:0x18532a7e7b6a89b3?authuser=-1&hl=en&gl=us
HOSTEL LA,"HOSTEL LA, 1624 Schrader Blvd, Los Angeles, CA 90028",34.100575899999995,-118.332324,Hotel,0x80c2bf3b0e9ce713:0x76a9c22738a5cd74,,5.0,2,,,{},,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2bf3b0e9ce713:0x76a9c22738a5cd74?authuser=-1&hl=en&gl=us
Rover Dog Hotel And Spa,"Rover Dog Hotel And Spa, 2107 Neilson Way, Santa Monica, CA 90405",34.0056813,-118.4882146,Hotel,0x80c2a52a940a43b3:0xbbbdb73b5afb7c67,,5.0,2,,,{},,"['0x80c2b986c6d8e6c1:0xbc5e4da248b1650a', '0x80c2bb0c10cf5b81:0x6c2b2fd30e61d896', '0x80c2b9658a040311:0x8328d51f10c474a6', '0x80c2ba95ffe5f0ab:0x995377c83de0d6d6']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2a52a940a43b3:0xbbbdb73b5afb7c67?authuser=-1&hl=en&gl=us
California Suites,"California Suites, 250 W Ocean Blvd, Long Beach, CA 90802",33.766693499999995,-118.19463,Hotel,0x80dd3130aec26745:0xa9ad0b62fa2a5416,,4.8,5,,,{},,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80dd3130aec26745:0xa9ad0b62fa2a5416?authuser=-1&hl=en&gl=us
